Date,Sun,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,MeanNode,SouthNode
Jan 17 2023 4:00 pm,297.2635,278.1912,318.2277,68.2738,3.5482,324.1923,44.9527,353.2071,298.1973,39.3212,219.3212
Jan 17 2023 6:00 pm,297.3483,278.1811,318.3318,68.2788,3.5616,324.2017,44.9523,353.2091,298.2,39.3168,219.3168
Jan 17 2023 8:00 pm,297.4332,278.1721,318.4358,68.2839,3.575,324.211,44.9519,353.2111,298.2027,39.3124,219.3124
Jan 17 2023 10:00 pm,297.5181,278.164,318.5399,68.2891,3.5884,324.2204,44.9515,353.2131,298.2055,39.308,219.308
Jan 18 2023 0:00 am,297.603,278.157,318.6439,68.2944,3.6019,324.2298,44.9512,353.2152,298.2082,39.3035,219.3035
Jan 18 2023 2:00 am,297.6878,278.151,318.748,68.2998,3.6153,324.2391,44.9508,353.2172,298.2109,39.2991,219.2991
Jan 18 2023 4:00 am,297.7727,278.146,318.852,68.3052,3.6288,324.2485,44.9505,353.2193,298.2137,39.2947,219.2947
Jan 18 2023 6:00 am,297.8576,278.142,318.9561,68.3107,3.6423,324.2579,44.9501,353.2213,298.2164,39.2903,219.2903
Jan 18 2023 8:00 am,297.9425,278.139,319.0601,68.3163,3.6558,324.2673,44.9498,353.2233,298.2191,39.2859,219.2859
Jan 18 2023 10:00 am,298.0273,278.1369,319.1642,68.322,3.6693,324.2767,44.9494,353.2254,298.2219,39.2815,219.2815
Jan 18 2023 12:00 pm,298.1122,278.1359,319.2682,68.3278,3.6828,324.286,44.9491,353.2274,298.2246,39.2771,219.2771
Jan 18 2023 2:00 pm,298.1971,278.1358,319.3723,68.3336,3.6963,324.2954,44.9488,353.2295,298.2273,39.2727,219.2727
Jan 18 2023 4:00 pm,298.282,278.1366,319.4763,68.3396,3.7099,324.3048,44.9485,353.2316,298.2301,39.2683,219.2683
Jan 18 2023 6:00 pm,298.3668,278.1385,319.5803,68.3456,3.7235,324.3142,44.9482,353.2336,298.2328,39.2639,219.2639
Jan 18 2023 8:00 pm,298.4517,278.1413,319.6844,68.3517,3.7371,324.3237,44.9479,353.2357,298.2355,39.2595,219.2595
Jan 18 2023 10:00 pm,298.5366,278.145,319.7884,68.3579,3.7507,324.3331,44.9476,353.2378,298.2383,39.255,219.255
Jan 19 2023 0:00 am,298.6214,278.1497,319.8924,68.3642,3.7643,324.3425,44.9473,353.2398,298.241,39.2506,219.2506
Jan 19 2023 2:00 am,298.7063,278.1553,319.9965,68.3705,3.7779,324.3519,44.947,353.2419,298.2437,39.2462,219.2462
Jan 19 2023 4:00 am,298.7912,278.1618,320.1005,68.377,3.7915,324.3613,44.9467,353.244,298.2465,39.2418,219.2418
Jan 19 2023 6:00 am,298.876,278.1693,320.2045,68.3835,3.8052,324.3708,44.9464,353.2461,298.2492,39.2374,219.2374
Jan 19 2023 8:00 am,298.9609,278.1777,320.3085,68.3901,3.8189,324.3802,44.9462,353.2481,298.2519,39.233,219.233
Jan 19 2023 10:00 am,299.0458,278.187,320.4126,68.3968,3.8326,324.3896,44.9459,353.2502,298.2547,39.2286,219.2286
Jan 19 2023 12:00 pm,299.1306,278.1972,320.5166,68.4035,3.8463,324.3991,44.9456,353.2523,298.2574,39.2242,219.2242
Jan 19 2023 2:00 pm,299.2155,278.2083,320.6206,68.4104,3.86,324.4085,44.9454,353.2544,298.2602,39.2198,219.2198
Jan 19 2023 4:00 pm,299.3004,278.2203,320.7246,68.4173,3.8737,324.418,44.9452,353.2565,298.2629,39.2154,219.2154
Jan 19 2023 6:00 pm,299.3852,278.2332,320.8286,68.4243,3.8875,324.4274,44.9449,353.2586,298.2656,39.211,219.211
Jan 19 2023 8:00 pm,299.4701,278.247,320.9326,68.4314,3.9012,324.4369,44.9447,353.2607,298.2684,39.2066,219.2066
Jan 19 2023 10:00 pm,299.555,278.2617,321.0366,68.4386,3.915,324.4463,44.9445,353.2628,298.2711,39.2021,219.2021
Jan 20 2023 0:00 am,299.6398,278.2772,321.1407,68.4458,3.9288,324.4558,44.9443,353.2649,298.2738,39.1977,219.1977
Jan 20 2023 2:00 am,299.7247,278.2936,321.2447,68.4531,3.9426,324.4653,44.944,353.267,298.2766,39.1933,219.1933
Jan 20 2023 4:00 am,299.8095,278.3108,321.3487,68.4606,3.9564,324.4747,44.9438,353.2692,298.2793,39.1889,219.1889
Jan 20 2023 6:00 am,299.8944,278.3289,321.4527,68.468,3.9702,324.4842,44.9436,353.2713,298.282,39.1845,219.1845
Jan 20 2023 8:00 am,299.9793,278.3479,321.5567,68.4756,3.9841,324.4937,44.9434,353.2734,298.2848,39.1801,219.1801
Jan 20 2023 10:00 am,300.0641,278.3677,321.6607,68.4833,3.998,324.5032,44.9433,353.2755,298.2875,39.1757,219.1757
Jan 20 2023 12:00 pm,300.149,278.3883,321.7647,68.491,4.0118,324.5127,44.9431,353.2777,298.2903,39.1713,219.1713
Jan 20 2023 2:00 pm,300.2338,278.4098,321.8686,68.4988,4.0257,324.5221,44.9429,353.2798,298.293,39.1669,219.1669
Jan 20 2023 4:00 pm,300.3187,278.4321,321.9726,68.5067,4.0396,324.5316,44.9427,353.2819,298.2957,39.1625,219.1625
Jan 20 2023 6:00 pm,300.4035,278.4552,322.0766,68.5147,4.0535,324.5411,44.9426,353.2841,298.2985,39.1581,219.1581
Jan 20 2023 8:00 pm,300.4884,278.4791,322.1806,68.5228,4.0675,324.5506,44.9424,353.2862,298.3012,39.1537,219.1537
Jan 20 2023 10:00 pm,300.5732,278.5038,322.2846,68.5309,4.0814,324.5601,44.9423,353.2883,298.3039,39.1492,219.1492
Jan 21 2023 0:00 am,300.6581,278.5293,322.3886,68.5391,4.0954,324.5696,44.9421,353.2905,298.3067,39.1448,219.1448
Jan 21 2023 2:00 am,300.7429,278.5556,322.4926,68.5474,4.1094,324.5792,44.942,353.2926,298.3094,39.1404,219.1404
Jan 21 2023 4:00 am,300.8278,278.5827,322.5965,68.5558,4.1234,324.5887,44.9419,353.2948,298.3121,39.136,219.136
Jan 21 2023 6:00 am,300.9126,278.6106,322.7005,68.5643,4.1374,324.5982,44.9417,353.2969,298.3149,39.1316,219.1316
Jan 21 2023 8:00 am,300.9975,278.6392,322.8045,68.5728,4.1514,324.6077,44.9416,353.2991,298.3176,39.1272,219.1272
Jan 21 2023 10:00 am,301.0823,278.6687,322.9084,68.5814,4.1654,324.6172,44.9415,353.3013,298.3204,39.1228,219.1228
Jan 21 2023 12:00 pm,301.1671,278.6988,323.0124,68.5901,4.1794,324.6268,44.9414,353.3034,298.3231,39.1184,219.1184
Jan 21 2023 2:00 pm,301.252,278.7298,323.1164,68.5989,4.1935,324.6363,44.9413,353.3056,298.3258,39.114,219.114
Jan 21 2023 4:00 pm,301.3368,278.7615,323.2203,68.6077,4.2076,324.6458,44.9412,353.3078,298.3286,39.1096,219.1096
Jan 21 2023 6:00 pm,301.4217,278.7939,323.3243,68.6167,4.2217,324.6554,44.9411,353.3099,298.3313,39.1052,219.1052
Jan 21 2023 8:00 pm,301.5065,278.8271,323.4283,68.6257,4.2358,324.6649,44.941,353.3121,298.334,39.1007,219.1007
Jan 21 2023 10:00 pm,301.5913,278.861,323.5322,68.6348,4.2499,324.6745,44.9409,353.3143,298.3368,39.0963,219.0963
Jan 22 2023 0:00 am,301.6762,278.8957,323.6362,68.6439,4.264,324.684,44.9409,353.3165,298.3395,39.0919,219.0919
Jan 22 2023 2:00 am,301.761,278.9311,323.7401,68.6532,4.2782,324.6936,44.9408,353.3186,298.3422,39.0875,219.0875
Jan 22 2023 4:00 am,301.8458,278.9671,323.8441,68.6625,4.2923,324.7031,44.9407,353.3208,298.345,39.0831,219.0831
Jan 22 2023 6:00 am,301.9307,279.0039,323.948,68.6719,4.3065,324.7127,44.9407,353.323,298.3477,39.0787,219.0787
Jan 22 2023 8:00 am,302.0155,279.0415,324.0519,68.6814,4.3207,324.7223,44.9406,353.3252,298.3504,39.0743,219.0743
Jan 22 2023 10:00 am,302.1003,279.0797,324.1559,68.691,4.3349,324.7318,44.9406,353.3274,298.3532,39.0699,219.0699
Jan 22 2023 12:00 pm,302.1851,279.1186,324.2598,68.7006,4.3491,324.7414,44.9406,353.3296,298.3559,39.0655,219.0655
Jan 22 2023 2:00 pm,302.27,279.1582,324.3637,68.7103,4.3633,324.751,44.9405,353.3318,298.3586,39.0611,219.0611
Jan 22 2023 4:00 pm,302.3548,279.1984,324.4677,68.7201,4.3775,324.7605,44.9405,353.334,298.3613,39.0566,219.0566
Jan 22 2023 6:00 pm,302.4396,279.2394,324.5716,68.73,4.3918,324.7701,44.9405,353.3362,298.3641,39.0522,219.0522
Jan 22 2023 8:00 pm,302.5244,279.281,324.6755,68.7399,4.4061,324.7797,44.9405,353.3384,298.3668,39.0478,219.0478
Jan 22 2023 10:00 pm,302.6092,279.3233,324.7795,68.75,4.4203,324.7893,44.9405,353.3406,298.3695,39.0434,219.0434
Jan 23 2023 0:00 am,302.6941,279.3663,324.8834,68.7601,4.4346,324.7989,44.9405,353.3429,298.3723,39.039,219.039
Jan 23 2023 2:00 am,302.7789,279.4099,324.9873,68.7702,4.4489,324.8085,44.9405,353.3451,298.375,39.0346,219.0346
Jan 23 2023 4:00 am,302.8637,279.4542,325.0912,68.7805,4.4633,324.8181,44.9405,353.3473,298.3777,39.0302,219.0302
Jan 23 2023 6:00 am,302.9485,279.4991,325.1951,68.7908,4.4776,324.8277,44.9405,353.3495,298.3804,39.0258,219.0258
Jan 23 2023 8:00 am,303.0333,279.5447,325.299,68.8012,4.4919,324.8373,44.9405,353.3517,298.3832,39.0214,219.0214
Jan 23 2023 10:00 am,303.1181,279.5908,325.4029,68.8117,4.5063,324.8469,44.9406,353.354,298.3859,39.0169,219.0169
Jan 23 2023 12:00 pm,303.2029,279.6377,325.5068,68.8223,4.5207,324.8565,44.9406,353.3562,298.3886,39.0125,219.0125
Jan 23 2023 2:00 pm,303.2877,279.6851,325.6107,68.8329,4.5351,324.8661,44.9406,353.3584,298.3914,39.0081,219.0081
Jan 23 2023 4:00 pm,303.3725,279.7332,325.7146,68.8436,4.5495,324.8757,44.9407,353.3607,298.3941,39.0037,219.0037
Jan 23 2023 6:00 pm,303.4573,279.7819,325.8185,68.8544,4.5639,324.8853,44.9407,353.3629,298.3968,38.9993,218.9993
Jan 23 2023 8:00 pm,303.5421,279.8312,325.9224,68.8653,4.5783,324.8949,44.9408,353.3651,298.3995,38.9949,218.9949
Jan 23 2023 10:00 pm,303.6269,279.8811,326.0263,68.8762,4.5928,324.9046,44.9409,353.3674,298.4023,38.9905,218.9905
Jan 24 2023 0:00 am,303.7117,279.9316,326.1302,68.8873,4.6072,324.9142,44.9409,353.3696,298.405,38.9861,218.9861
Jan 24 2023 2:00 am,303.7965,279.9827,326.2341,68.8984,4.6217,324.9238,44.941,353.3719,298.4077,38.9816,218.9816
Jan 24 2023 4:00 am,303.8813,280.0344,326.338,68.9095,4.6362,324.9335,44.9411,353.3741,298.4104,38.9772,218.9772
Jan 24 2023 6:00 am,303.9661,280.0867,326.4418,68.9208,4.6507,324.9431,44.9412,353.3764,298.4131,38.9728,218.9728
Jan 24 2023 8:00 am,304.0509,280.1395,326.5457,68.9321,4.6652,324.9527,44.9413,353.3787,298.4159,38.9684,218.9684
Jan 24 2023 10:00 am,304.1356,280.193,326.6496,68.9435,4.6797,324.9624,44.9414,353.3809,298.4186,38.964,218.964
Jan 24 2023 12:00 pm,304.2204,280.247,326.7534,68.955,4.6942,324.972,44.9415,353.3832,298.4213,38.9596,218.9596
Jan 24 2023 2:00 pm,304.3052,280.3016,326.8573,68.9665,4.7088,324.9817,44.9416,353.3855,298.424,38.9552,218.9552
Jan 24 2023 4:00 pm,304.39,280.3567,326.9612,68.9781,4.7233,324.9913,44.9417,353.3877,298.4267,38.9507,218.9507
Jan 24 2023 6:00 pm,304.4748,280.4124,327.065,68.9898,4.7379,325.001,44.9419,353.39,298.4295,38.9463,218.9463
Jan 24 2023 8:00 pm,304.5595,280.4687,327.1689,69.0016,4.7525,325.0106,44.942,353.3923,298.4322,38.9419,218.9419
Jan 24 2023 10:00 pm,304.6443,280.5254,327.2727,69.0134,4.7671,325.0203,44.9421,353.3945,298.4349,38.9375,218.9375
Jan 25 2023 0:00 am,304.7291,280.5828,327.3766,69.0254,4.7817,325.03,44.9423,353.3968,298.4376,38.9331,218.9331
Jan 25 2023 2:00 am,304.8139,280.6407,327.4804,69.0374,4.7963,325.0396,44.9424,353.3991,298.4403,38.9287,218.9287
Jan 25 2023 4:00 am,304.8986,280.6991,327.5843,69.0494,4.811,325.0493,44.9426,353.4014,298.4431,38.9243,218.9243
Jan 25 2023 6:00 am,304.9834,280.758,327.6881,69.0616,4.8256,325.059,44.9427,353.4037,298.4458,38.9198,218.9198
Jan 25 2023 8:00 am,305.0681,280.8175,327.792,69.0738,4.8403,325.0686,44.9429,353.406,298.4485,38.9154,218.9154
Jan 25 2023 10:00 am,305.1529,280.8775,327.8958,69.0861,4.855,325.0783,44.9431,353.4083,298.4512,38.911,218.911
Jan 25 2023 12:00 pm,305.2377,280.938,327.9996,69.0984,4.8697,325.088,44.9433,353.4106,298.4539,38.9066,218.9066
Jan 25 2023 2:00 pm,305.3224,280.9991,328.1035,69.1109,4.8844,325.0977,44.9435,353.4129,298.4566,38.9022,218.9022
Jan 25 2023 4:00 pm,305.4072,281.0606,328.2073,69.1234,4.8991,325.1074,44.9437,353.4152,298.4594,38.8978,218.8978
Jan 25 2023 6:00 pm,305.4919,281.1226,328.3111,69.1359,4.9138,325.1171,44.9439,353.4175,298.4621,38.8934,218.8934
Jan 25 2023 8:00 pm,305.5767,281.1852,328.4149,69.1486,4.9286,325.1267,44.9441,353.4198,298.4648,38.8889,218.8889
Jan 25 2023 10:00 pm,305.6614,281.2482,328.5187,69.1613,4.9433,325.1364,44.9443,353.4221,298.4675,38.8845,218.8845
Jan 26 2023 0:00 am,305.7462,281.3117,328.6226,69.1741,4.9581,325.1461,44.9445,353.4244,298.4702,38.8801,218.8801
Jan 26 2023 2:00 am,305.8309,281.3758,328.7264,69.187,4.9729,325.1558,44.9447,353.4267,298.4729,38.8757,218.8757
Jan 26 2023 4:00 am,305.9157,281.4403,328.8302,69.1999,4.9877,325.1655,44.9449,353.4291,298.4756,38.8713,218.8713
Jan 26 2023 6:00 am,306.0004,281.5052,328.934,69.213,5.0025,325.1753,44.9452,353.4314,298.4784,38.8669,218.8669
Jan 26 2023 8:00 am,306.0851,281.5707,329.0378,69.226,5.0173,325.185,44.9454,353.4337,298.4811,38.8624,218.8624
Jan 26 2023 10:00 am,306.1699,281.6366,329.1416,69.2392,5.0322,325.1947,44.9457,353.436,298.4838,38.858,218.858
Jan 26 2023 12:00 pm,306.2546,281.703,329.2454,69.2524,5.047,325.2044,44.9459,353.4384,298.4865,38.8536,218.8536
Jan 26 2023 2:00 pm,306.3393,281.7699,329.3492,69.2657,5.0619,325.2141,44.9462,353.4407,298.4892,38.8492,218.8492
Jan 26 2023 4:00 pm,306.4241,281.8372,329.453,69.2791,5.0767,325.2238,44.9465,353.443,298.4919,38.8448,218.8448
Jan 26 2023 6:00 pm,306.5088,281.905,329.5567,69.2926,5.0916,325.2336,44.9467,353.4454,298.4946,38.8404,218.8404
Jan 26 2023 8:00 pm,306.5935,281.9733,329.6605,69.3061,5.1065,325.2433,44.947,353.4477,298.4973,38.836,218.836
Jan 26 2023 10:00 pm,306.6782,282.0419,329.7643,69.3197,5.1214,325.253,44.9473,353.4501,298.5,38.8315,218.8315
Jan 27 2023 0:00 am,306.763,282.1111,329.8681,69.3333,5.1364,325.2627,44.9476,353.4524,298.5027,38.8271,218.8271
Jan 27 2023 2:00 am,306.8477,282.1806,329.9718,69.3471,5.1513,325.2725,44.9479,353.4548,298.5054,38.8227,218.8227
Jan 27 2023 4:00 am,306.9324,282.2507,330.0756,69.3609,5.1663,325.2822,44.9482,353.4571,298.5082,38.8183,218.8183
Jan 27 2023 6:00 am,307.0171,282.3211,330.1794,69.3748,5.1812,325.292,44.9485,353.4595,298.5109,38.8139,218.8139
Jan 27 2023 8:00 am,307.1018,282.392,330.2831,69.3887,5.1962,325.3017,44.9488,353.4618,298.5136,38.8095,218.8095
Jan 27 2023 10:00 am,307.1865,282.4633,330.3869,69.4027,5.2112,325.3115,44.9491,353.4642,298.5163,38.8051,218.8051
Jan 27 2023 12:00 pm,307.2712,282.535,330.4907,69.4168,5.2262,325.3212,44.9495,353.4665,298.519,38.8006,218.8006
Jan 27 2023 2:00 pm,307.3559,282.6072,330.5944,69.431,5.2412,325.331,44.9498,353.4689,298.5217,38.7962,218.7962
Jan 27 2023 4:00 pm,307.4406,282.6798,330.6982,69.4452,5.2562,325.3407,44.9501,353.4713,298.5244,38.7918,218.7918
Jan 27 2023 6:00 pm,307.5253,282.7527,330.8019,69.4595,5.2713,325.3505,44.9505,353.4737,298.5271,38.7874,218.7874
Jan 27 2023 8:00 pm,307.61,282.8261,330.9056,69.4739,5.2863,325.3602,44.9508,353.476,298.5298,38.783,218.783
Jan 27 2023 10:00 pm,307.6947,282.8999,331.0094,69.4883,5.3014,325.37,44.9512,353.4784,298.5325,38.7786,218.7786
Jan 28 2023 0:00 am,307.7794,282.9741,331.1131,69.5028,5.3165,325.3798,44.9516,353.4808,298.5352,38.7742,218.7742
Jan 28 2023 2:00 am,307.8641,283.0487,331.2169,69.5174,5.3316,325.3895,44.9519,353.4832,298.5379,38.7697,218.7697
Jan 28 2023 4:00 am,307.9488,283.1237,331.3206,69.532,5.3467,325.3993,44.9523,353.4856,298.5406,38.7653,218.7653
Jan 28 2023 6:00 am,308.0335,283.1991,331.4243,69.5467,5.3618,325.4091,44.9527,353.4879,298.5433,38.7609,218.7609
Jan 28 2023 8:00 am,308.1182,283.2749,331.528,69.5615,5.3769,325.4188,44.9531,353.4903,298.546,38.7565,218.7565
Jan 28 2023 10:00 am,308.2029,283.3511,331.6318,69.5764,5.392,325.4286,44.9535,353.4927,298.5487,38.7521,218.7521
Jan 28 2023 12:00 pm,308.2876,283.4277,331.7355,69.5913,5.4072,325.4384,44.9539,353.4951,298.5514,38.7477,218.7477
Jan 28 2023 2:00 pm,308.3722,283.5046,331.8392,69.6063,5.4224,325.4482,44.9543,353.4975,298.5541,38.7433,218.7433
Jan 28 2023 4:00 pm,308.4569,283.5819,331.9429,69.6213,5.4375,325.458,44.9547,353.4999,298.5568,38.7389,218.7389
Jan 28 2023 6:00 pm,308.5416,283.6596,332.0466,69.6365,5.4527,325.4678,44.9552,353.5023,298.5595,38.7344,218.7344
Jan 28 2023 8:00 pm,308.6263,283.7377,332.1503,69.6517,5.4679,325.4776,44.9556,353.5047,298.5622,38.73,218.73
Jan 28 2023 10:00 pm,308.7109,283.8162,332.254,69.6669,5.4831,325.4874,44.956,353.5072,298.5649,38.7256,218.7256
Jan 29 2023 0:00 am,308.7956,283.895,332.3577,69.6822,5.4984,325.4972,44.9565,353.5096,298.5676,38.7212,218.7212
Jan 29 2023 2:00 am,308.8803,283.9741,332.4614,69.6976,5.5136,325.507,44.9569,353.512,298.5703,38.7168,218.7168
Jan 29 2023 4:00 am,308.9649,284.0537,332.5651,69.7131,5.5289,325.5168,44.9574,353.5144,298.573,38.7124,218.7124
Jan 29 2023 6:00 am,309.0496,284.1336,332.6688,69.7286,5.5441,325.5266,44.9578,353.5168,298.5757,38.708,218.708
Jan 29 2023 8:00 am,309.1343,284.2138,332.7724,69.7442,5.5594,325.5364,44.9583,353.5193,298.5784,38.7035,218.7035
Jan 29 2023 10:00 am,309.2189,284.2944,332.8761,69.7599,5.5747,325.5462,44.9588,353.5217,298.5811,38.6991,218.6991
Jan 29 2023 12:00 pm,309.3036,284.3753,332.9798,69.7756,5.59,325.556,44.9592,353.5241,298.5838,38.6947,218.6947
Jan 29 2023 2:00 pm,309.3882,284.4566,333.0835,69.7914,5.6053,325.5658,44.9597,353.5265,298.5865,38.6903,218.6903
Jan 29 2023 4:00 pm,309.4729,284.5383,333.1871,69.8073,5.6206,325.5756,44.9602,353.529,298.5892,38.6859,218.6859
Jan 29 2023 6:00 pm,309.5575,284.6203,333.2908,69.8232,5.636,325.5854,44.9607,353.5314,298.5919,38.6815,218.6815
Jan 29 2023 8:00 pm,309.6422,284.7026,333.3945,69.8392,5.6513,325.5953,44.9612,353.5339,298.5946,38.6771,218.6771
Jan 29 2023 10:00 pm,309.7268,284.7852,333.4981,69.8553,5.6667,325.6051,44.9617,353.5363,298.5972,38.6727,218.6727
Jan 30 2023 0:00 am,309.8114,284.8682,333.6018,69.8715,5.6821,325.6149,44.9622,353.5387,298.5999,38.6683,218.6683
Jan 30 2023 2:00 am,309.8961,284.9515,333.7054,69.8877,5.6974,325.6247,44.9628,353.5412,298.6026,38.6638,218.6638
Jan 30 2023 4:00 am,309.9807,285.0352,333.8091,69.9039,5.7128,325.6346,44.9633,353.5436,298.6053,38.6594,218.6594
Jan 30 2023 6:00 am,310.0654,285.1191,333.9127,69.9203,5.7283,325.6444,44.9638,353.5461,298.608,38.655,218.655
Jan 30 2023 8:00 am,310.15,285.2034,334.0164,69.9367,5.7437,325.6543,44.9644,353.5486,298.6107,38.6506,218.6506
Jan 30 2023 10:00 am,310.2346,285.2881,334.12,69.9531,5.7591,325.6641,44.9649,353.551,298.6134,38.6462,218.6462
Jan 30 2023 12:00 pm,310.3192,285.373,334.2236,69.9696,5.7746,325.6739,44.9655,353.5535,298.6161,38.6418,218.6418
Jan 30 2023 2:00 pm,310.4039,285.4582,334.3273,69.9862,5.79,325.6838,44.966,353.5559,298.6188,38.6374,218.6374
Jan 30 2023 4:00 pm,310.4885,285.5438,334.4309,70.0029,5.8055,325.6936,44.9666,353.5584,298.6214,38.633,218.633
Jan 30 2023 6:00 pm,310.5731,285.6297,334.5345,70.0196,5.821,325.7035,44.9671,353.5609,298.6241,38.6285,218.6285
Jan 30 2023 8:00 pm,310.6577,285.7159,334.6381,70.0364,5.8365,325.7133,44.9677,353.5633,298.6268,38.6241,218.6241
Jan 30 2023 10:00 pm,310.7424,285.8024,334.7417,70.0533,5.852,325.7232,44.9683,353.5658,298.6295,38.6197,218.6197
Jan 31 2023 0:00 am,310.827,285.8891,334.8453,70.0702,5.8675,325.733,44.9689,353.5683,298.6322,38.6153,218.6153
Jan 31 2023 2:00 am,310.9116,285.9762,334.949,70.0872,5.883,325.7429,44.9695,353.5708,298.6349,38.6109,218.6109
Jan 31 2023 4:00 am,310.9962,286.0636,335.0526,70.1042,5.8986,325.7528,44.9701,353.5733,298.6376,38.6065,218.6065
Jan 31 2023 6:00 am,311.0808,286.1513,335.1562,70.1213,5.9141,325.7626,44.9707,353.5757,298.6402,38.6021,218.6021
Jan 31 2023 8:00 am,311.1654,286.2393,335.2598,70.1385,5.9297,325.7725,44.9713,353.5782,298.6429,38.5977,218.5977
Jan 31 2023 10:00 am,311.25,286.3276,335.3634,70.1558,5.9453,325.7823,44.9719,353.5807,298.6456,38.5933,218.5933
Jan 31 2023 12:00 pm,311.3346,286.4162,335.4669,70.1731,5.9608,325.7922,44.9726,353.5832,298.6483,38.5889,218.5889
Jan 31 2023 2:00 pm,311.4192,286.505,335.5705,70.1904,5.9764,325.8021,44.9732,353.5857,298.651,38.5844,218.5844
Jan 31 2023 4:00 pm,311.5038,286.5942,335.6741,70.2079,5.9921,325.812,44.9738,353.5882,298.6536,38.58,218.58
Jan 31 2023 6:00 pm,311.5884,286.6836,335.7777,70.2254,6.0077,325.8218,44.9745,353.5907,298.6563,38.5756,218.5756
Jan 31 2023 8:00 pm,311.673,286.7733,335.8813,70.2429,6.0233,325.8317,44.9751,353.5932,298.659,38.5712,218.5712
Jan 31 2023 10:00 pm,311.7576,286.8633,335.9848,70.2605,6.039,325.8416,44.9758,353.5957,298.6617,38.5668,218.5668
Feb 1 2023 0:00 am,311.8422,286.9535,336.0884,70.2782,6.0546,325.8515,44.9764,353.5982,298.6643,38.5624,218.5624
Feb 1 2023 2:00 am,311.9267,287.0441,336.192,70.296,6.0703,325.8614,44.9771,353.6007,298.667,38.558,218.558
Feb 1 2023 4:00 am,312.0113,287.1349,336.2955,70.3138,6.086,325.8712,44.9778,353.6032,298.6697,38.5536,218.5536
Feb 1 2023 6:00 am,312.0959,287.226,336.3991,70.3317,6.1017,325.8811,44.9785,353.6058,298.6724,38.5492,218.5492
Feb 1 2023 8:00 am,312.1805,287.3174,336.5026,70.3496,6.1174,325.891,44.9791,353.6083,298.675,38.5447,218.5447
Feb 1 2023 10:00 am,312.2651,287.409,336.6062,70.3676,6.1331,325.9009,44.9798,353.6108,298.6777,38.5403,218.5403
Feb 1 2023 12:00 pm,312.3496,287.5009,336.7097,70.3857,6.1488,325.9108,44.9805,353.6133,298.6804,38.5359,218.5359
Feb 1 2023 2:00 pm,312.4342,287.593,336.8133,70.4038,6.1646,325.9207,44.9812,353.6158,298.6831,38.5315,218.5315
Feb 1 2023 4:00 pm,312.5188,287.6854,336.9168,70.422,6.1803,325.9306,44.982,353.6184,298.6857,38.5271,218.5271
Feb 1 2023 6:00 pm,312.6033,287.7781,337.0203,70.4402,6.1961,325.9405,44.9827,353.6209,298.6884,38.5227,218.5227
Feb 1 2023 8:00 pm,312.6879,287.8711,337.1239,70.4585,6.2118,325.9504,44.9834,353.6234,298.6911,38.5183,218.5183
Feb 1 2023 10:00 pm,312.7724,287.9643,337.2274,70.4769,6.2276,325.9603,44.9841,353.626,298.6937,38.5139,218.5139
Feb 2 2023 0:00 am,312.857,288.0577,337.3309,70.4953,6.2434,325.9702,44.9849,353.6285,298.6964,38.5095,218.5095
Feb 2 2023 2:00 am,312.9416,288.1514,337.4344,70.5138,6.2592,325.9801,44.9856,353.631,298.6991,38.5051,218.5051
Feb 2 2023 4:00 am,313.0261,288.2454,337.5379,70.5324,6.275,325.99,44.9864,353.6336,298.7017,38.5006,218.5006
Feb 2 2023 6:00 am,313.1107,288.3396,337.6414,70.551,6.2909,325.9999,44.9871,353.6361,298.7044,38.4962,218.4962
Feb 2 2023 8:00 am,313.1952,288.434,337.745,70.5697,6.3067,326.0099,44.9879,353.6387,298.7071,38.4918,218.4918
Feb 2 2023 10:00 am,313.2798,288.5287,337.8485,70.5884,6.3226,326.0198,44.9886,353.6412,298.7097,38.4874,218.4874
Feb 2 2023 12:00 pm,313.3643,288.6236,337.952,70.6072,6.3384,326.0297,44.9894,353.6438,298.7124,38.483,218.483
Feb 2 2023 2:00 pm,313.4488,288.7188,338.0554,70.6261,6.3543,326.0396,44.9902,353.6463,298.715,38.4786,218.4786
Feb 2 2023 4:00 pm,313.5334,288.8142,338.1589,70.645,6.3702,326.0495,44.991,353.6489,298.7177,38.4742,218.4742
Feb 2 2023 6:00 pm,313.6179,288.9099,338.2624,70.664,6.3861,326.0595,44.9918,353.6515,298.7204,38.4698,218.4698
Feb 2 2023 8:00 pm,313.7025,289.0058,338.3659,70.683,6.402,326.0694,44.9925,353.654,298.723,38.4654,218.4654
Feb 2 2023 10:00 pm,313.787,289.1019,338.4694,70.7021,6.4179,326.0793,44.9933,353.6566,298.7257,38.4609,218.4609
Feb 3 2023 0:00 am,313.8715,289.1983,338.5729,70.7213,6.4339,326.0892,44.9942,353.6591,298.7283,38.4565,218.4565
Feb 3 2023 2:00 am,313.956,289.2949,338.6763,70.7405,6.4498,326.0992,44.995,353.6617,298.731,38.4521,218.4521
Feb 3 2023 4:00 am,314.0406,289.3917,338.7798,70.7598,6.4658,326.1091,44.9958,353.6643,298.7337,38.4477,218.4477
Feb 3 2023 6:00 am,314.1251,289.4888,338.8833,70.7791,6.4817,326.119,44.9966,353.6669,298.7363,38.4433,218.4433
