Date,Sun,Mercury,Venus,Mars,Jupiter,Saturn,Uranus,Neptune,Pluto,Mean Node,South Node
Feb 3 2022 12:00 pm,314.6261,294.4055,281.5938,277.2576,337.7902,315.7845,40.9283,351.5097,297.0295,57.7571,237.7571
Feb 3 2022 4:00 pm,314.7952,294.3928,281.6272,277.3794,337.8289,315.8045,40.9307,351.515,297.0348,57.7483,237.7483
Feb 3 2022 8:00 pm,314.9643,294.3837,281.6616,277.5013,337.8677,315.8245,40.933,351.5203,297.0401,57.7395,237.7395
Feb 4 2022 0:00 am,315.1335,294.3783,281.697,277.6232,337.9064,315.8444,40.9354,351.5256,297.0454,57.7306,237.7306
Feb 4 2022 4:00 am,315.3025,294.3763,281.7334,277.7452,337.9452,315.8644,40.9377,351.531,297.0507,57.7218,237.7218
Feb 4 2022 8:00 am,315.4716,294.3779,281.7707,277.8671,337.984,315.8844,40.9402,351.5363,297.0559,57.713,237.713
Feb 4 2022 12:00 pm,315.6407,294.3829,281.809,277.989,338.0228,315.9044,40.9426,351.5416,297.0612,57.7042,237.7042
Feb 4 2022 4:00 pm,315.8098,294.3914,281.8483,278.111,338.0616,315.9244,40.945,351.547,297.0665,57.6953,237.6953
Feb 4 2022 8:00 pm,315.9788,294.4032,281.8886,278.233,338.1004,315.9443,40.9475,351.5523,297.0718,57.6865,237.6865
Feb 5 2022 0:00 am,316.1478,294.4184,281.9298,278.355,338.1393,315.9643,40.95,351.5577,297.077,57.6777,237.6777
Feb 5 2022 4:00 am,316.3169,294.4369,281.972,278.477,338.1781,315.9843,40.9526,351.5631,297.0823,57.6688,237.6688
Feb 5 2022 8:00 am,316.4859,294.4587,282.0152,278.599,338.217,316.0043,40.9551,351.5685,297.0875,57.66,237.66
Feb 5 2022 12:00 pm,316.6549,294.4838,282.0592,278.721,338.2559,316.0242,40.9577,351.5739,297.0928,57.6512,237.6512
Feb 5 2022 4:00 pm,316.8239,294.512,282.1043,278.8431,338.2949,316.0442,40.9603,351.5793,297.098,57.6423,237.6423
Feb 5 2022 8:00 pm,316.9929,294.5434,282.1502,278.9651,338.3338,316.0642,40.9629,351.5847,297.1033,57.6335,237.6335
Feb 6 2022 0:00 am,317.1619,294.5779,282.1971,279.0872,338.3728,316.0842,40.9656,351.5901,297.1085,57.6247,237.6247
Feb 6 2022 4:00 am,317.3308,294.6155,282.245,279.2093,338.4117,316.1042,40.9682,351.5955,297.1137,57.6159,237.6159
Feb 6 2022 8:00 am,317.4998,294.6561,282.2937,279.3314,338.4507,316.1242,40.9709,351.601,297.1189,57.607,237.607
Feb 6 2022 12:00 pm,317.6687,294.6997,282.3434,279.4535,338.4897,316.1442,40.9736,351.6064,297.1242,57.5982,237.5982
Feb 6 2022 4:00 pm,317.8377,294.7463,282.394,279.5756,338.5288,316.1642,40.9764,351.6119,297.1294,57.5894,237.5894
Feb 6 2022 8:00 pm,318.0066,294.7958,282.4455,279.6978,338.5678,316.1842,40.9792,351.6173,297.1346,57.5805,237.5805
Feb 7 2022 0:00 am,318.1755,294.8482,282.4979,279.82,338.6069,316.2042,40.9819,351.6228,297.1398,57.5717,237.5717
Feb 7 2022 4:00 am,318.3444,294.9035,282.5512,279.9421,338.6459,316.2241,40.9848,351.6283,297.145,57.5629,237.5629
Feb 7 2022 8:00 am,318.5133,294.9615,282.6054,280.0643,338.685,316.2441,40.9876,351.6337,297.1502,57.554,237.554
Feb 7 2022 12:00 pm,318.6822,295.0224,282.6605,280.1865,338.7241,316.2641,40.9905,351.6392,297.1554,57.5452,237.5452
Feb 7 2022 4:00 pm,318.851,295.0859,282.7164,280.3088,338.7633,316.2841,40.9933,351.6447,297.1606,57.5364,237.5364
Feb 7 2022 8:00 pm,319.0199,295.1522,282.7733,280.431,338.8024,316.3041,40.9962,351.6502,297.1658,57.5276,237.5276
Feb 8 2022 0:00 am,319.1887,295.2211,282.831,280.5533,338.8415,316.3241,40.9992,351.6558,297.171,57.5187,237.5187
Feb 8 2022 4:00 am,319.3575,295.2926,282.8896,280.6755,338.8807,316.344,41.0021,351.6613,297.1761,57.5099,237.5099
Feb 8 2022 8:00 am,319.5264,295.3667,282.9491,280.7978,338.9199,316.364,41.0051,351.6668,297.1813,57.5011,237.5011
Feb 8 2022 12:00 pm,319.6952,295.4434,283.0094,280.9201,338.9591,316.384,41.0081,351.6724,297.1865,57.4923,237.4923
Feb 8 2022 4:00 pm,319.864,295.5226,283.0705,281.0424,338.9983,316.404,41.0111,351.6779,297.1916,57.4834,237.4834
Feb 8 2022 8:00 pm,320.0328,295.6042,283.1326,281.1647,339.0375,316.4239,41.0142,351.6835,297.1968,57.4746,237.4746
Feb 9 2022 0:00 am,320.2015,295.6883,283.1954,281.2871,339.0768,316.4439,41.0173,351.689,297.202,57.4658,237.4658
Feb 9 2022 4:00 am,320.3703,295.7749,283.2592,281.4094,339.116,316.4639,41.0204,351.6946,297.2071,57.457,237.457
Feb 9 2022 8:00 am,320.539,295.8637,283.3237,281.5318,339.1553,316.4838,41.0235,351.7002,297.2123,57.4481,237.4481
Feb 9 2022 12:00 pm,320.7078,295.955,283.3891,281.6542,339.1946,316.5038,41.0266,351.7058,297.2174,57.4393,237.4393
Feb 9 2022 4:00 pm,320.8765,296.0485,283.4553,281.7766,339.2339,316.5238,41.0298,351.7114,297.2225,57.4305,237.4305
Feb 9 2022 8:00 pm,321.0452,296.1443,283.5223,281.899,339.2732,316.5437,41.033,351.717,297.2277,57.4217,237.4217
Feb 10 2022 0:00 am,321.2139,296.2423,283.5902,282.0214,339.3126,316.5637,41.0362,351.7226,297.2328,57.4128,237.4128
Feb 10 2022 4:00 am,321.3826,296.3425,283.6588,282.1439,339.3519,316.5836,41.0394,351.7282,297.2379,57.404,237.404
Feb 10 2022 8:00 am,321.5513,296.445,283.7283,282.2664,339.3913,316.6036,41.0427,351.7339,297.243,57.3952,237.3952
Feb 10 2022 12:00 pm,321.72,296.5495,283.7986,282.3888,339.4307,316.6235,41.046,351.7395,297.2481,57.3864,237.3864
Feb 10 2022 4:00 pm,321.8886,296.6562,283.8697,282.5113,339.47,316.6435,41.0493,351.7451,297.2532,57.3775,237.3775
Feb 10 2022 8:00 pm,322.0573,296.765,283.9415,282.6338,339.5094,316.6634,41.0526,351.7508,297.2583,57.3687,237.3687
Feb 11 2022 0:00 am,322.2259,296.8758,284.0142,282.7563,339.5489,316.6833,41.056,351.7565,297.2634,57.3599,237.3599
Feb 11 2022 4:00 am,322.3945,296.9886,284.0876,282.8789,339.5883,316.7033,41.0593,351.7621,297.2685,57.3511,237.3511
Feb 11 2022 8:00 am,322.5631,297.1034,284.1618,283.0014,339.6277,316.7232,41.0627,351.7678,297.2736,57.3423,237.3423
Feb 11 2022 12:00 pm,322.7317,297.2202,284.2368,283.124,339.6672,316.7431,41.0662,351.7735,297.2787,57.3334,237.3334
Feb 11 2022 4:00 pm,322.9003,297.339,284.3126,283.2466,339.7067,316.763,41.0696,351.7792,297.2837,57.3246,237.3246
Feb 11 2022 8:00 pm,323.0689,297.4596,284.3891,283.3691,339.7461,316.783,41.0731,351.7849,297.2888,57.3158,237.3158
Feb 12 2022 0:00 am,323.2375,297.5821,284.4664,283.4918,339.7856,316.8029,41.0766,351.7906,297.2939,57.307,237.307
Feb 12 2022 4:00 am,323.406,297.7065,284.5444,283.6144,339.8252,316.8228,41.0801,351.7963,297.2989,57.2981,237.2981
Feb 12 2022 8:00 am,323.5745,297.8327,284.6232,283.737,339.8647,316.8427,41.0836,351.802,297.304,57.2893,237.2893
Feb 12 2022 12:00 pm,323.7431,297.9607,284.7027,283.8597,339.9042,316.8626,41.0872,351.8077,297.309,57.2805,237.2805
Feb 12 2022 4:00 pm,323.9116,298.0905,284.783,283.9823,339.9438,316.8825,41.0908,351.8134,297.3141,57.2717,237.2717
Feb 12 2022 8:00 pm,324.0801,298.222,284.864,284.105,339.9833,316.9024,41.0944,351.8192,297.3191,57.2629,237.2629
Feb 13 2022 0:00 am,324.2486,298.3553,284.9458,284.2277,340.0229,316.9223,41.098,351.8249,297.3241,57.254,237.254
Feb 13 2022 4:00 am,324.417,298.4903,285.0283,284.3504,340.0625,316.9422,41.1016,351.8307,297.3291,57.2452,237.2452
Feb 13 2022 8:00 am,324.5855,298.6269,285.1115,284.4731,340.1021,316.9621,41.1053,351.8364,297.3341,57.2364,237.2364
Feb 13 2022 12:00 pm,324.754,298.7652,285.1954,284.5959,340.1417,316.9819,41.109,351.8422,297.3392,57.2276,237.2276
Feb 13 2022 4:00 pm,324.9224,298.9051,285.28,284.7186,340.1813,317.0018,41.1127,351.8479,297.3442,57.2187,237.2187
Feb 13 2022 8:00 pm,325.0908,299.0466,285.3654,284.8414,340.2209,317.0217,41.1164,351.8537,297.3492,57.2099,237.2099
Feb 14 2022 0:00 am,325.2592,299.1897,285.4514,284.9642,340.2606,317.0415,41.1202,351.8595,297.3541,57.2011,237.2011
Feb 14 2022 4:00 am,325.4276,299.3344,285.5382,285.087,340.3002,317.0614,41.124,351.8653,297.3591,57.1923,237.1923
Feb 14 2022 8:00 am,325.596,299.4806,285.6256,285.2098,340.3399,317.0812,41.1278,351.8711,297.3641,57.1835,237.1835
Feb 14 2022 12:00 pm,325.7644,299.6283,285.7138,285.3326,340.3795,317.1011,41.1316,351.8769,297.3691,57.1746,237.1746
Feb 14 2022 4:00 pm,325.9328,299.7776,285.8026,285.4554,340.4192,317.1209,41.1355,351.8827,297.374,57.1658,237.1658
Feb 14 2022 8:00 pm,326.1011,299.9283,285.8921,285.5783,340.4589,317.1408,41.1393,351.8885,297.379,57.157,237.157
Feb 15 2022 0:00 am,326.2695,300.0804,285.9823,285.7012,340.4986,317.1606,41.1432,351.8943,297.3839,57.1482,237.1482
Feb 15 2022 4:00 am,326.4378,300.234,286.0732,285.824,340.5384,317.1804,41.1471,351.9002,297.3889,57.1393,237.1393
Feb 15 2022 8:00 am,326.6061,300.3891,286.1647,285.9469,340.5781,317.2002,41.1511,351.906,297.3938,57.1305,237.1305
Feb 15 2022 12:00 pm,326.7744,300.5455,286.2569,286.0699,340.6178,317.22,41.155,351.9118,297.3988,57.1217,237.1217
Feb 15 2022 4:00 pm,326.9427,300.7033,286.3498,286.1928,340.6576,317.2399,41.159,351.9177,297.4037,57.1129,237.1129
Feb 15 2022 8:00 pm,327.111,300.8624,286.4433,286.3157,340.6973,317.2597,41.163,351.9235,297.4086,57.104,237.104
Feb 16 2022 0:00 am,327.2793,301.0229,286.5375,286.4387,340.7371,317.2794,41.167,351.9294,297.4135,57.0952,237.0952
Feb 16 2022 4:00 am,327.4475,301.1848,286.6323,286.5617,340.7769,317.2992,41.1711,351.9352,297.4184,57.0864,237.0864
Feb 16 2022 8:00 am,327.6158,301.3479,286.7278,286.6846,340.8167,317.319,41.1751,351.9411,297.4233,57.0775,237.0775
Feb 16 2022 12:00 pm,327.784,301.5123,286.8239,286.8076,340.8565,317.3388,41.1792,351.947,297.4282,57.0687,237.0687
Feb 16 2022 4:00 pm,327.9522,301.678,286.9207,286.9307,340.8963,317.3586,41.1833,351.9528,297.4331,57.0599,237.0599
Feb 16 2022 8:00 pm,328.1205,301.845,287.0181,287.0537,340.9361,317.3783,41.1875,351.9587,297.438,57.0511,237.0511
Feb 17 2022 0:00 am,328.2887,302.0131,287.1161,287.1767,340.9759,317.3981,41.1916,351.9646,297.4429,57.0422,237.0422
Feb 17 2022 4:00 am,328.4568,302.1826,287.2148,287.2998,341.0158,317.4178,41.1958,351.9705,297.4477,57.0334,237.0334
Feb 17 2022 8:00 am,328.625,302.3532,287.314,287.4229,341.0556,317.4376,41.2,351.9764,297.4526,57.0246,237.0246
Feb 17 2022 12:00 pm,328.7932,302.525,287.4139,287.5459,341.0955,317.4573,41.2042,351.9823,297.4574,57.0158,237.0158
Feb 17 2022 4:00 pm,328.9613,302.698,287.5144,287.669,341.1353,317.477,41.2084,351.9882,297.4623,57.0069,237.0069
Feb 17 2022 8:00 pm,329.1295,302.8722,287.6155,287.7922,341.1752,317.4968,41.2127,351.9941,297.4671,56.9981,236.9981
Feb 18 2022 0:00 am,329.2976,303.0475,287.7172,287.9153,341.2151,317.5165,41.217,352,297.4719,56.9893,236.9893
Feb 18 2022 4:00 am,329.4657,303.2239,287.8196,288.0384,341.255,317.5362,41.2213,352.006,297.4768,56.9804,236.9804
Feb 18 2022 8:00 am,329.6338,303.4015,287.9225,288.1616,341.2949,317.5559,41.2256,352.0119,297.4816,56.9716,236.9716
Feb 18 2022 12:00 pm,329.8019,303.5802,288.026,288.2848,341.3348,317.5756,41.23,352.0178,297.4864,56.9628,236.9628
Feb 18 2022 4:00 pm,329.97,303.76,288.1301,288.408,341.3747,317.5953,41.2343,352.0238,297.4912,56.9539,236.9539
Feb 18 2022 8:00 pm,330.1381,303.9408,288.2348,288.5312,341.4147,317.6149,41.2387,352.0297,297.496,56.9451,236.9451
Feb 19 2022 0:00 am,330.3061,304.1227,288.34,288.6544,341.4546,317.6346,41.2431,352.0357,297.5008,56.9363,236.9363
Feb 19 2022 4:00 am,330.4742,304.3057,288.4459,288.7776,341.4945,317.6543,41.2475,352.0416,297.5055,56.9274,236.9274
Feb 19 2022 8:00 am,330.6422,304.4897,288.5523,288.9009,341.5345,317.6739,41.252,352.0476,297.5103,56.9186,236.9186
Feb 19 2022 12:00 pm,330.8103,304.6748,288.6593,289.0241,341.5745,317.6936,41.2565,352.0536,297.5151,56.9098,236.9098
Feb 19 2022 4:00 pm,330.9783,304.8609,288.7669,289.1474,341.6144,317.7132,41.261,352.0595,297.5198,56.9009,236.9009
Feb 19 2022 8:00 pm,331.1463,305.0479,288.875,289.2707,341.6544,317.7329,41.2655,352.0655,297.5246,56.8921,236.8921
Feb 20 2022 0:00 am,331.3143,305.236,288.9837,289.394,341.6944,317.7525,41.27,352.0715,297.5293,56.8833,236.8833
Feb 20 2022 4:00 am,331.4823,305.4251,289.0929,289.5174,341.7344,317.7721,41.2746,352.0775,297.5341,56.8745,236.8745
Feb 20 2022 8:00 am,331.6503,305.6151,289.2027,289.6407,341.7744,317.7917,41.2792,352.0835,297.5388,56.8656,236.8656
Feb 20 2022 12:00 pm,331.8182,305.8061,289.313,289.7641,341.8144,317.8113,41.2838,352.0895,297.5435,56.8568,236.8568
Feb 20 2022 4:00 pm,331.9862,305.998,289.4239,289.8874,341.8544,317.8309,41.2884,352.0955,297.5483,56.848,236.848
Feb 20 2022 8:00 pm,332.1541,306.1909,289.5353,290.0108,341.8945,317.8505,41.293,352.1015,297.553,56.8391,236.8391
Feb 21 2022 0:00 am,332.3221,306.3848,289.6473,290.1342,341.9345,317.8701,41.2977,352.1075,297.5577,56.8303,236.8303
Feb 21 2022 4:00 am,332.49,306.5795,289.7598,290.2576,341.9746,317.8896,41.3024,352.1135,297.5624,56.8215,236.8215
Feb 21 2022 8:00 am,332.6579,306.7752,289.8728,290.3811,342.0146,317.9092,41.3071,352.1196,297.5671,56.8126,236.8126
Feb 21 2022 12:00 pm,332.8258,306.9717,289.9864,290.5045,342.0547,317.9288,41.3118,352.1256,297.5717,56.8038,236.8038
Feb 21 2022 4:00 pm,332.9937,307.1692,290.1005,290.628,342.0947,317.9483,41.3166,352.1316,297.5764,56.795,236.795
Feb 21 2022 8:00 pm,333.1616,307.3675,290.2151,290.7515,342.1348,317.9679,41.3213,352.1377,297.5811,56.7862,236.7862
Feb 22 2022 0:00 am,333.3295,307.5667,290.3302,290.8749,342.1749,317.9874,41.3261,352.1437,297.5857,56.7773,236.7773
Feb 22 2022 4:00 am,333.4973,307.7668,290.4458,290.9985,342.215,318.0069,41.331,352.1498,297.5904,56.7685,236.7685
Feb 22 2022 8:00 am,333.6652,307.9678,290.5619,291.122,342.2551,318.0264,41.3358,352.1558,297.595,56.7597,236.7597
Feb 22 2022 12:00 pm,333.833,308.1695,290.6786,291.2455,342.2952,318.0459,41.3406,352.1619,297.5997,56.7508,236.7508
Feb 22 2022 4:00 pm,334.0009,308.3722,290.7957,291.3691,342.3353,318.0654,41.3455,352.168,297.6043,56.742,236.742
Feb 22 2022 8:00 pm,334.1687,308.5756,290.9134,291.4926,342.3755,318.0849,41.3504,352.174,297.609,56.7332,236.7332
Feb 23 2022 0:00 am,334.3365,308.7799,291.0315,291.6162,342.4156,318.1044,41.3554,352.1801,297.6136,56.7244,236.7244
Feb 23 2022 4:00 am,334.5043,308.985,291.1501,291.7398,342.4557,318.1239,41.3603,352.1862,297.6182,56.7155,236.7155
Feb 23 2022 8:00 am,334.6721,309.1909,291.2693,291.8634,342.4959,318.1433,41.3653,352.1923,297.6228,56.7067,236.7067
Feb 23 2022 12:00 pm,334.8399,309.3976,291.3889,291.9871,342.536,318.1628,41.3702,352.1984,297.6274,56.6979,236.6979
Feb 23 2022 4:00 pm,335.0077,309.6051,291.509,292.1107,342.5762,318.1822,41.3753,352.2045,297.632,56.6891,236.6891
Feb 23 2022 8:00 pm,335.1755,309.8134,291.6295,292.2344,342.6163,318.2017,41.3803,352.2106,297.6366,56.6802,236.6802
Feb 24 2022 0:00 am,335.3432,310.0225,291.7506,292.358,342.6565,318.2211,41.3853,352.2167,297.6411,56.6714,236.6714
Feb 24 2022 4:00 am,335.511,310.2324,291.8721,292.4817,342.6967,318.2405,41.3904,352.2228,297.6457,56.6626,236.6626
Feb 24 2022 8:00 am,335.6787,310.443,291.994,292.6054,342.7369,318.2599,41.3955,352.2289,297.6503,56.6538,236.6538
Feb 24 2022 12:00 pm,335.8465,310.6544,292.1165,292.7291,342.7771,318.2793,41.4006,352.2351,297.6548,56.645,236.645
Feb 24 2022 4:00 pm,336.0142,310.8665,292.2394,292.8529,342.8173,318.2987,41.4057,352.2412,297.6594,56.6361,236.6361
Feb 24 2022 8:00 pm,336.1819,311.0794,292.3628,292.9766,342.8575,318.3181,41.4109,352.2473,297.6639,56.6273,236.6273
Feb 25 2022 0:00 am,336.3496,311.293,292.4866,293.1004,342.8977,318.3374,41.4161,352.2534,297.6684,56.6185,236.6185
Feb 25 2022 4:00 am,336.5173,311.5073,292.6109,293.2241,342.9379,318.3568,41.4213,352.2596,297.673,56.6097,236.6097
Feb 25 2022 8:00 am,336.685,311.7224,292.7356,293.3479,342.9781,318.3761,41.4265,352.2657,297.6775,56.6008,236.6008
Feb 25 2022 12:00 pm,336.8526,311.9382,292.8607,293.4717,343.0183,318.3955,41.4317,352.2719,297.682,56.592,236.592
Feb 25 2022 4:00 pm,337.0203,312.1547,292.9863,293.5955,343.0586,318.4148,41.437,352.278,297.6865,56.5832,236.5832
Feb 25 2022 8:00 pm,337.1879,312.3719,293.1124,293.7194,343.0988,318.4341,41.4423,352.2842,297.691,56.5744,236.5744
Feb 26 2022 0:00 am,337.3556,312.5899,293.2389,293.8432,343.1391,318.4534,41.4476,352.2903,297.6954,56.5656,236.5656
Feb 26 2022 4:00 am,337.5232,312.8085,293.3658,293.9671,343.1793,318.4727,41.4529,352.2965,297.6999,56.5567,236.5567
Feb 26 2022 8:00 am,337.6908,313.0278,293.4931,294.0909,343.2195,318.492,41.4582,352.3027,297.7044,56.5479,236.5479
Feb 26 2022 12:00 pm,337.8584,313.2479,293.6209,294.2148,343.2598,318.5113,41.4636,352.3088,297.7088,56.5391,236.5391
Feb 26 2022 4:00 pm,338.026,313.4686,293.7491,294.3387,343.3001,318.5305,41.469,352.315,297.7133,56.5303,236.5303
Feb 26 2022 8:00 pm,338.1936,313.6899,293.8777,294.4626,343.3403,318.5498,41.4744,352.3212,297.7177,56.5215,236.5215
Feb 27 2022 0:00 am,338.3612,313.912,294.0067,294.5865,343.3806,318.569,41.4798,352.3274,297.7222,56.5126,236.5126
Feb 27 2022 4:00 am,338.5287,314.1347,294.1362,294.7105,343.4209,318.5882,41.4852,352.3336,297.7266,56.5038,236.5038
Feb 27 2022 8:00 am,338.6963,314.3581,294.266,294.8344,343.4611,318.6075,41.4907,352.3398,297.731,56.495,236.495
Feb 27 2022 12:00 pm,338.8638,314.5822,294.3963,294.9584,343.5014,318.6267,41.4961,352.3459,297.7354,56.4862,236.4862
Feb 27 2022 4:00 pm,339.0313,314.8069,294.5269,295.0824,343.5417,318.6459,41.5016,352.3521,297.7398,56.4774,236.4774
Feb 27 2022 8:00 pm,339.1988,315.0323,294.658,295.2063,343.582,318.665,41.5072,352.3583,297.7442,56.4685,236.4685
Feb 28 2022 0:00 am,339.3663,315.2583,294.7895,295.3303,343.6223,318.6842,41.5127,352.3645,297.7486,56.4597,236.4597
Feb 28 2022 4:00 am,339.5338,315.4849,294.9213,295.4543,343.6626,318.7033,41.5183,352.3707,297.7529,56.4509,236.4509
Feb 28 2022 8:00 am,339.7013,315.7122,295.0536,295.5784,343.7029,318.7225,41.5238,352.3769,297.7573,56.4421,236.4421
Feb 28 2022 12:00 pm,339.8687,315.9402,295.1862,295.7024,343.7432,318.7416,41.5294,352.3832,297.7617,56.4332,236.4332
Feb 28 2022 4:00 pm,340.0362,316.1687,295.3192,295.8264,343.7835,318.7607,41.535,352.3894,297.766,56.4244,236.4244
Feb 28 2022 8:00 pm,340.2036,316.3979,295.4527,295.9505,343.8238,318.7798,41.5407,352.3956,297.7703,56.4156,236.4156
Mar 1 2022 0:00 am,340.3711,316.6278,295.5865,296.0745,343.8641,318.7989,41.5463,352.4018,297.7747,56.4068,236.4068
Mar 1 2022 4:00 am,340.5385,316.8582,295.7206,296.1986,343.9044,318.818,41.552,352.408,297.779,56.3979,236.3979
Mar 1 2022 8:00 am,340.7059,317.0893,295.8552,296.3227,343.9447,318.8371,41.5577,352.4142,297.7833,56.3891,236.3891
Mar 1 2022 12:00 pm,340.8732,317.321,295.9901,296.4468,343.985,318.8561,41.5634,352.4205,297.7876,56.3803,236.3803
Mar 1 2022 4:00 pm,341.0406,317.5533,296.1254,296.5709,344.0253,318.8751,41.5691,352.4267,297.7919,56.3715,236.3715
Mar 1 2022 8:00 pm,341.208,317.7862,296.2611,296.695,344.0656,318.8942,41.5749,352.4329,297.7961,56.3626,236.3626
Mar 2 2022 0:00 am,341.3753,318.0197,296.3971,296.8192,344.106,318.9132,41.5806,352.4391,297.8004,56.3538,236.3538
Mar 2 2022 4:00 am,341.5426,318.2538,296.5335,296.9433,344.1463,318.9322,41.5864,352.4454,297.8047,56.345,236.345
Mar 2 2022 8:00 am,341.7099,318.4885,296.6703,297.0675,344.1866,318.9511,41.5922,352.4516,297.8089,56.3361,236.3361
Mar 2 2022 12:00 pm,341.8772,318.7238,296.8074,297.1916,344.2269,318.9701,41.598,352.4579,297.8132,56.3273,236.3273
Mar 2 2022 4:00 pm,342.0445,318.9597,296.9449,297.3158,344.2672,318.9891,41.6039,352.4641,297.8174,56.3185,236.3185
Mar 2 2022 8:00 pm,342.2118,319.1962,297.0827,297.44,344.3076,319.008,41.6097,352.4703,297.8216,56.3097,236.3097
Mar 3 2022 0:00 am,342.3791,319.4333,297.2209,297.5642,344.3479,319.0269,41.6156,352.4766,297.8258,56.3008,236.3008
Mar 3 2022 4:00 am,342.5463,319.671,297.3594,297.6884,344.3882,319.0458,41.6215,352.4828,297.83,56.292,236.292
Mar 3 2022 8:00 am,342.7135,319.9092,297.4983,297.8126,344.4286,319.0647,41.6274,352.4891,297.8342,56.2832,236.2832
Mar 3 2022 12:00 pm,342.8807,320.1481,297.6375,297.9369,344.4689,319.0836,41.6334,352.4953,297.8384,56.2743,236.2743
Mar 3 2022 4:00 pm,343.0479,320.3875,297.777,298.0611,344.5092,319.1025,41.6393,352.5016,297.8426,56.2655,236.2655
Mar 3 2022 8:00 pm,343.2151,320.6275,297.9169,298.1854,344.5496,319.1213,41.6453,352.5078,297.8467,56.2567,236.2567
Mar 4 2022 0:00 am,343.3823,320.8681,298.0572,298.3096,344.5899,319.1402,41.6513,352.5141,297.8509,56.2478,236.2478
Mar 4 2022 4:00 am,343.5495,321.1092,298.1977,298.4339,344.6302,319.159,41.6573,352.5204,297.855,56.239,236.239
Mar 4 2022 8:00 am,343.7166,321.3509,298.3386,298.5582,344.6705,319.1778,41.6633,352.5266,297.8592,56.2302,236.2302
Mar 4 2022 12:00 pm,343.8837,321.5932,298.4798,298.6825,344.7109,319.1966,41.6694,352.5329,297.8633,56.2213,236.2213
Mar 4 2022 4:00 pm,344.0508,321.8361,298.6214,298.8068,344.7512,319.2154,41.6754,352.5392,297.8674,56.2125,236.2125
Mar 4 2022 8:00 pm,344.2179,322.0795,298.7633,298.9311,344.7915,319.2342,41.6815,352.5454,297.8715,56.2037,236.2037
Mar 5 2022 0:00 am,344.385,322.3235,298.9055,299.0555,344.8319,319.2529,41.6876,352.5517,297.8756,56.1948,236.1948
Mar 5 2022 4:00 am,344.5521,322.5681,299.048,299.1798,344.8722,319.2717,41.6937,352.558,297.8797,56.186,236.186
Mar 5 2022 8:00 am,344.7191,322.8132,299.1909,299.3042,344.9125,319.2904,41.6999,352.5643,297.8838,56.1772,236.1772
Mar 5 2022 12:00 pm,344.8862,323.0589,299.334,299.4285,344.9528,319.3091,41.706,352.5705,297.8879,56.1683,236.1683
Mar 5 2022 4:00 pm,345.0532,323.3051,299.4775,299.5529,344.9932,319.3278,41.7122,352.5768,297.8919,56.1595,236.1595
Mar 5 2022 8:00 pm,345.2202,323.5519,299.6213,299.6773,345.0335,319.3465,41.7184,352.5831,297.896,56.1507,236.1507
Mar 6 2022 0:00 am,345.3872,323.7992,299.7654,299.8017,345.0738,319.3651,41.7246,352.5894,297.9,56.1418,236.1418
Mar 6 2022 4:00 am,345.5542,324.0472,299.9098,299.9261,345.1141,319.3838,41.7309,352.5957,297.9041,56.133,236.133
Mar 6 2022 8:00 am,345.7211,324.2956,300.0546,300.0505,345.1544,319.4024,41.7371,352.602,297.9081,56.1242,236.1242
Mar 6 2022 12:00 pm,345.8881,324.5446,300.1996,300.1749,345.1948,319.421,41.7434,352.6083,297.9121,56.1154,236.1154
Mar 6 2022 4:00 pm,346.055,324.7942,300.3449,300.2994,345.2351,319.4396,41.7497,352.6146,297.9161,56.1065,236.1065
